versão=27 CODIGO, DESC_PROD, DT_INI, DT_FIM, NCM, NCM_EX, EX_IPI, ALIQ_PIS, ALIQ_COFIN
101|Gasolinas, Exceto Gasolina de Aviação|01012009||27101159;27101259|||5,08|23,44
428|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||22029000||03|1,86|8,54
428|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||2203|||1,86|8,54
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012016|31122016|2203|||1,77|8,11
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012016|31122016|22029000||03|1,77|8,11
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012017|31122017|2203|||1,88|8,65
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012017|31122017|22029000||03|1,88|8,65
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||2203|||2,09|9,61
429|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||22029000||03|2,09|9,61
430|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012016|31122017|2203|||1,98|9,13
430|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012016|31122017|22029000||03|1,98|9,13
430|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||2203|||2,09|9,61
430|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml. Vendas às pessoas jurídicas em geral (não varejistas)|01012018||22029000||03|2,09|9,61
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122016|22029000||03|1,26|5,81
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122016|2203|||1,26|5,81
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012017|31122017|22029000||03|1,34|6,15
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012017|31122017|2203|||1,34|6,15
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||22029000||03|1,49|6,83
431|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||2203|||1,49|6,83
432|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122017|2203|||1,42|6,53
432|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122017|22029000||03|1,42|6,53
432|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||2203|||1,49|6,83
432|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção até 5.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||22029000||03|1,49|6,83
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122016|22029000||03|1,42|6,53
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122016|2203|||1,42|6,53
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012017|31122017|22029000||03|1,50|6,92
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012017|31122017|2203|||1,50|6,92
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||22029000||03|1,67|7,69
433|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem até 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||2203|||1,67|7,69
434|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122017|22029000||03|1,59|7,3
434|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012016|31122017|2203|||1,59|7,3
434|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||22029000||03|1,67|7,69
434|Cervejas e chopes especiais classificados nos códigos 22.02.90.00 Ex 03 e 22.03 da TIPI (pessoa jurídica com volume total de produção acima de 5.000.000 e até 10.000.000 de litros, no ano-calendário anterior) - Volume de embalagem acima de 400 ml.Vendas às pessoas jurídicas varejistas ou consumidor final|01012018||2203|||1,67|7,69
